Iteration,Temp,Cost
0,150,44
1,150.0,45
2,149.2515484008498,43
3,148.5060876127944,46
4,147.7636086634095,47
5,147.0241025982336,45
6,146.28756048075002,45
7,145.55397339236887,45
8,144.82333243240907,44
9,144.09562871808032,42
10,143.3708533844652,42
11,142.648997584501,40
12,141.9300524889619,42
13,141.2140092864409,41
14,140.50085918333173,42
15,139.790593403811,43
16,139.0832031898201,43
17,138.37867980104727,45
18,137.67701451490962,47
19,136.9781986265349,49
20,136.28222344874385,48
21,135.589080312032,47
22,134.89876056455165,47
23,134.21125557209393,48
24,133.52655671807088,48
25,132.84465540349723,49
26,132.16554304697266,50
27,131.48921108466362,51
28,130.8156509702854,49
29,130.1448541750841,49
30,129.47681218781872,49
31,128.811516514743,50
32,128.1489586795876,50
33,127.48913022354195,51
34,126.83202270523637,49
35,126.17762770072396,48
36,125.52593680346273,50
37,124.87694162429749,48
38,124.23063379144185,46
39,123.58700495046037,48
40,122.94604676425035,48
41,122.30775091302401,45
42,121.67210909429038,45
43,121.03911302283733,46
44,120.4087544307136,46
45,119.78102506721076,45
46,119.15591669884529,47
47,118.53342110934044,46
48,117.91353009960835,47
49,117.29623548773205,44
50,116.68152910894736,45
51,116.06940281562501,43
52,115.45984847725256,45
53,114.85285798041645,44
54,114.24842322878398,45
55,113.64653614308526,45
56,113.04718866109536,45
57,112.45037273761612,43
58,111.85608034445832,44
59,111.26430347042358,45
60,110.67503412128636,47
61,110.088264319776,45
62,109.50398610555877,43
63,108.92219153521974,42
64,108.34287268224489,42
65,107.76602163700304,40
66,107.19163050672792,42
67,106.61969141550013,43
68,106.05019650422916,41
69,105.48313793063535,43
70,104.91850786923193,44
71,104.35629851130702,45
72,103.79650206490561,42
73,103.23911075481158,45
74,102.68411682252973,45
75,102.13151252626767,44
76,101.58129014091799,41
77,101.03344195804007,44
78,100.48796028584226,45
79,99.94483744916376,47
80,99.40406578945668,45
81,98.86563766476802,45
82,98.32954544972166,45
83,97.7957815355004,45
84,97.26433832982792,47
85,96.7352082569508,46
86,96.20838375762054,46
87,95.6838572890755,46
88,95.161621325023,46
89,94.6416683556212,45
90,94.1239908874612,45
91,93.60858144354901,42
92,93.09543256328753,43
93,92.58453680245857,41
94,92.07588673320485,40
95,91.56947494401201,40
96,91.06529403969061,39
97,90.56333664135808,42
98,90.06359538642081,41
99,89.5660629285561,41
100,89.07073193769412,42
101,88.57759510000001,42
102,88.08664511785581,43
103,87.59787470984249,45
104,87.11127661072192,46
105,86.6268435714189,43
106,86.14456835900317,39
107,85.66444375667137,38
108,85.1864625637291,39
109,84.71061759557281,40
110,84.236901683672,40
111,83.765307675551,39
112,83.29582843477112,40
113,82.82845684091258,40
114,82.36318578955652,40
115,81.90000819226707,41
116,81.43891697657324,43
117,80.97990508595099,45
118,80.52296547980521,46
119,80.06809113345179,45
120,79.61527503809947,44
121,79.16451020083201,44
122,78.71578964459006,45
123,78.26910640815322,42
124,77.82445354612207,42
125,77.38182412890012,42
126,76.94121124267579,42
127,76.50260798940451,43
128,76.0660074867906,41
129,75.63140286826939,42
130,75.19878728298912,40
131,74.768153895793,42
132,74.33949588720121,43
133,73.91280645339283,43
134,73.48807880618797,42
135,73.06530617302964,42
136,72.64448179696585,42
137,72.22559893663156,45
138,71.80865086623065,45
139,71.39363087551804,46
140,70.98053226978155,44
141,70.56934836982401,45
142,70.16007251194517,45
143,69.7526980479238,45
144,69.34721834499959,44
145,68.94362678585526,46
146,68.54191676859841,47
147,68.14208170674371,46
148,67.74411502919476,44
149,67.34801018022613,46
150,66.95376061946537,44
151,66.56135982187502,46
152,66.17080127773457,46
153,65.78207849262253,45
154,65.39518498739837,46
155,65.01011429818453,46
156,64.62685997634848,49
157,64.2454155884846,49
158,63.865774716396324,47
159,63.48793095707805,47
160,63.11187792269715,46
161,62.737609240576,47
162,62.36511855317397,48
163,61.99439951806941,48
164,61.625445807941674,47
165,61.2582511105531,47
166,60.89280912873103,47
167,60.52911358034981,48
168,60.167158198312755,51
169,59.80693673053422,50
170,59.44844293992152,49
171,59.091670604357006,49
172,58.73661351668,48
173,58.383265484668854,48
174,58.03162033102292,48
175,57.68167189334455,48
176,57.3334140241211,48
177,56.98684059070693,49
178,56.64194547530545,48
179,56.29872257495103,47
180,55.95716580149107,44
181,55.617269081568,43
182,55.27902635660125,44
183,54.94243158276927,45
184,54.60747873099151,42
185,54.274161786910476,44
186,53.94247475087366,45
187,53.612411637915585,48
188,53.283966477739796,47
189,52.95713331470087,46
190,52.6319062077864,46
191,52.308279230599,45
192,51.98624647133832,45
193,51.665802032783034,47
194,51.34694003227284,49
195,51.02965460169048,48
196,50.71393988744372,48
197,50.39979005044735,47
198,50.08719926610521,45
199,49.776161724292166,46
200,49.46667162933611,43
201,49.158723200000004,44
202,48.85231066946381,43
203,48.547428285306566,46
204,48.24407030948831,46
205,47.94223101833217,48
206,47.64190470250628,48
207,47.34308566700584,47
208,47.04576823113508,46
209,46.749946728489284,48
210,46.455615506936795,48
211,46.162768928601,47
212,45.871401369842324,47
213,45.581507221240244,47
214,45.29308088757532,47
215,45.00611678781114,46
216,44.72060935507635,47
217,44.43655303664664,45
218,44.15394229392681,46
219,43.87277160243266,46
220,43.59303545177307,46
221,43.314728345632,45
222,43.03784480175045,45
223,42.76237935190849,48
224,42.48832654190727,47
225,42.21568093155099,49
226,41.94443709462891,48
227,41.67458961889737,46
228,41.4061331060618,47
229,41.13906217175866,49
230,40.87337144553752,49
231,40.609055570843005,49
232,40.3461092049968,47
233,40.08452701917971,47
234,39.824303698413566,49
235,39.56543394154331,50
236,39.307912461218976,48
237,39.051733983877625,48
238,38.79689324972545,46
239,38.54338501271971,45
240,38.29120404055075,47
241,38.040345114624,49
242,37.79080303004197,47
243,37.54257259558627,47
244,37.29564863369959,47
245,37.05002598046772,49
246,36.80569948560153,46
247,36.56266401241899,47
248,36.32091443782716,44
249,36.0804456523042,43
250,35.84125255988136,43
251,35.603330078125,44
252,35.366673138118564,44
253,35.1312766844446,42
254,34.897135675166766,43
255,34.66424508181181,44
256,34.43259988935159,43
257,34.20219509618508,44
258,33.97302571412033,44
259,33.74508676835653,45
260,33.518373297465956,45
261,33.292880353376,44
262,33.06860300135117,44
263,32.84553631997509,44
264,32.62367540113247,43
265,32.40301534999118,43
266,32.183551284984155,44
267,31.96527833779149,44
268,31.748191653322365,43
269,31.5322863896971,44
270,31.317557718229125,42
271,31.104000823407002,41
272,30.891610902876405,40
273,30.68038316742214,41
274,30.47031284095013,42
275,30.26139516046943,44
276,30.053625376074223,44
277,29.846998750925817,45
278,29.641510561234654,45
279,29.437156096242308,45
280,29.233930658203477,44
281,29.031829562368003,44
282,28.830848136962857,45
283,28.630981723174145,45
284,28.432225675129118,45
285,28.234575359878157,43
286,28.038026157376784,41
287,27.842573460467666,39
288,27.648212674862606,38
289,27.454939219124554,39
290,27.262748524649606,39
291,27.071636035649,41
292,26.881597209131126,42
293,26.692627514883515,41
294,26.504722435454852,41
295,26.317877466136963,41
296,26.132088114946846,43
