Iteration,Temp,Cost
0,100,36
1,100.0,35
2,99.004091608796,35
3,98.0161345342848,35
4,97.03608106875768,35
5,96.06388369571873,35
6,95.099495089501,37
7,94.14286811488249,38
8,93.19395582670218,36
9,92.25271146947608,35
10,91.3190884770133,35
11,90.393040472032,33
12,89.47452126577554,32
13,88.56348485762842,34
14,87.65988543473242,35
15,86.76367737160251,37
16,85.874815229743,38
17,84.99325375726355,42
18,84.11894788849516,43
19,83.25185274360626,44
20,82.39192362821875,43
21,81.539116033024,41
22,80.69338563339892,42
23,79.85468828902196,42
24,79.02298004348923,44
25,78.19821712393045,41
26,77.380355940625,42
27,76.56935308661804,44
28,75.76516533733646,45
29,74.96774965020492,45
30,74.17706316426197,47
31,73.393063199776,48
32,72.61570725786133,50
33,71.84495302009422,50
34,71.08075834812892,47
35,70.32308128331374,47
36,69.571880046307,47
37,68.82711303669318,49
38,68.08873883259886,50
39,67.35671619030886,50
40,66.63100404388214,50
41,65.911561504768,48
42,65.198347861422,50
43,64.491322578922,50
44,63.790445298584295,52
45,63.095675837579584,51
46,62.406974188549,53
47,61.72430051922015,50
48,61.0476151720232,47
49,60.37687866370686,48
50,59.71205168495448,45
51,59.05309509999999,44
52,58.39996994624407,42
53,57.75263743387009,41
54,57.11105894546016,40
55,56.4751960356112,41
56,55.84501043055099,40
57,55.22046402775416,43
58,54.60151889555825,43
59,53.98813727277977,44
60,53.380281568330176,45
61,52.77791436083199,44
62,52.180998398234806,44
63,51.5894965974313,43
64,51.00337204387329,44
65,50.422587991187775,44
66,49.847107860792995,43
67,49.27689524151442,41
68,48.71191388920083,43
69,48.15212772634034,43
70,47.59750084167643,42
71,47.047997489824,42
72,46.50358209088539,41
73,45.96421923006644,42
74,45.429873657292504,44
75,44.90051028682452,45
76,44.376094196874995,43
77,43.856590629224115,40
78,43.34196498883573,41
79,42.83218284347339,43
80,42.327209923316445,44
81,41.82701212057599,43
82,41.331555489111004,44
83,40.840806244044295,46
84,40.354730761378605,46
85,39.87329557761261,44
86,39.396467389357,43
87,38.92421305295045,44
88,38.45649958407574,42
89,37.99329415737573,40
90,37.53456410606942,38
91,37.08027692156799,38
92,36.63040025309086,40
93,36.18490190728167,38
94,35.743749847824375,39
95,35.30691219505926,38
96,34.87435722559899,40
97,34.44605337194463,40
98,34.021969222101674,40
99,33.602073519196146,38
100,33.18633516109056,36
