Iteration,Temp,Cost
0,150,43
1,150.0,42
2,148.5060876127944,42
3,147.0241025982336,44
4,145.55397339236887,47
5,144.09562871808032,47
6,142.648997584501,47
7,141.2140092864409,47
8,139.790593403811,48
9,138.37867980104727,44
10,136.9781986265349,42
11,135.589080312032,41
12,134.21125557209393,42
13,132.84465540349723,44
14,131.48921108466362,43
15,130.1448541750841,44
16,128.811516514743,45
17,127.48913022354195,42
18,126.17762770072396,43
19,124.87694162429749,43
20,123.58700495046037,40
21,122.30775091302401,39
22,121.03911302283733,38
23,119.78102506721076,38
24,118.53342110934044,39
25,117.29623548773205,41
26,116.06940281562501,41
27,114.85285798041645,37
28,113.64653614308526,36
29,112.45037273761612,37
30,111.26430347042358,36
31,110.088264319776,39
32,108.92219153521974,36
33,107.76602163700304,38
34,106.61969141550013,38
35,105.48313793063535,40
36,104.35629851130702,40
37,103.23911075481158,41
38,102.13151252626767,38
39,101.03344195804007,40
40,99.94483744916376,39
41,98.86563766476802,38
42,97.7957815355004,38
43,96.7352082569508,38
44,95.6838572890755,42
45,94.6416683556212,43
46,93.60858144354901,40
47,92.58453680245857,40
48,91.56947494401201,42
49,90.56333664135808,40
50,89.5660629285561,38
51,88.57759510000001,42
52,87.59787470984249,42
53,86.6268435714189,43
54,85.66444375667137,40
55,84.71061759557281,40
56,83.765307675551,39
57,82.82845684091258,38
58,81.90000819226707,39
59,80.97990508595099,39
60,80.06809113345179,38
61,79.16451020083201,40
62,78.26910640815322,38
63,77.38182412890012,39
64,76.50260798940451,40
65,75.63140286826939,38
66,74.768153895793,39
67,73.91280645339283,39
68,73.06530617302964,41
69,72.22559893663156,40
70,71.39363087551804,42
71,70.56934836982401,41
72,69.7526980479238,42
73,68.94362678585526,41
74,68.14208170674371,40
75,67.34801018022613,39
76,66.56135982187502,40
77,65.78207849262253,40
78,65.01011429818453,42
79,64.2454155884846,44
80,63.48793095707805,44
81,62.737609240576,45
82,61.99439951806941,46
83,61.2582511105531,49
84,60.52911358034981,49
85,59.80693673053422,49
86,59.091670604357006,51
87,58.383265484668854,51
88,57.68167189334455,52
89,56.98684059070693,51
90,56.29872257495103,49
91,55.617269081568,48
92,54.94243158276927,48
93,54.274161786910476,47
94,53.612411637915585,48
95,52.95713331470087,46
96,52.308279230599,49
97,51.665802032783034,51
98,51.02965460169048,53
99,50.39979005044735,53
100,49.776161724292166,51
101,49.158723200000004,51
102,48.547428285306566,50
103,47.94223101833217,51
104,47.34308566700584,52
105,46.749946728489284,50
106,46.162768928601,52
107,45.581507221240244,53
108,45.00611678781114,51
109,44.43655303664664,51
110,43.87277160243266,50
111,43.314728345632,50
112,42.76237935190849,48
113,42.21568093155099,48
114,41.67458961889737,47
115,41.13906217175866,47
116,40.609055570843005,47
117,40.08452701917971,45
118,39.56543394154331,46
119,39.051733983877625,45
120,38.54338501271971,47
121,38.040345114624,47
122,37.54257259558627,49
123,37.05002598046772,49
124,36.56266401241899,49
125,36.0804456523042,48
126,35.603330078125,49
127,35.1312766844446,45
128,34.66424508181181,44
129,34.20219509618508,43
130,33.74508676835653,44
131,33.292880353376,45
132,32.84553631997509,46
133,32.40301534999118,47
134,31.96527833779149,51
135,31.5322863896971,50
136,31.104000823407002,48
137,30.68038316742214,50
138,30.26139516046943,51
139,29.846998750925817,52
140,29.437156096242308,51
141,29.031829562368003,49
142,28.630981723174145,47
143,28.234575359878157,43
144,27.842573460467666,41
145,27.454939219124554,40
146,27.071636035649,43
147,26.692627514883515,44
148,26.317877466136963,42
149,25.947349902608636,44
150,25.58100904081224,42
151,25.218819300000003,40
152,24.860745301586643,40
153,24.506751868573453,42
154,24.15680402497232,41
155,23.81086699522977,42
156,23.468906203651002,42
157,23.130887273823934,43
158,22.796776028043222,44
159,22.46653848673433,43
160,22.14014086787754,44
161,21.817549586432005,42
162,21.49873125375978,40
163,21.18365267704987,41
164,20.872280858742258,42
165,20.564582995951948,42
166,20.260526479893002,43
167,19.960078895302587,45
168,19.663208019864996,44
169,19.369881823635705,46
170,19.080068468465395,46
171,18.793736307424005,46
172,18.510853884224755,46
173,18.231389932648206,46
174,17.955313375966274,48
175,17.68259332636628,49
176,17.413199084375,49
177,17.14710013828268,48
178,16.88426616356709,49
179,16.62466702231756,50
180,16.36827276265901,52
181,16.115053618176002,51
182,15.864980007336769,52
183,15.618022532917259,53
184,15.374151981425166,52
185,15.133339322523977,50
186,14.895555708457,50
187,14.660772473471416,48
188,14.428961133242307,48
189,14.200093384296693,47
190,13.974141103437585,46
191,13.751076347168002,44
192,13.530871351115024,46
193,13.313498529453835,46
194,13.098930474331743,45
195,12.887139955292232,47
196,12.678099918699,49
197,12.471783487159993,50
198,12.268163958951444,49
199,12.06721480744191,51
200,11.86890968051632,50
201,11.6732224,46
202,11.480126961082721,43
203,11.28959753174273,43
204,11.1016084521708,44
205,10.91613423419425,44
206,10.733149560701001,44
207,10.552629285063608,42
208,10.374548430563298,40
209,10.198882189814006,40
210,10.025605924186417,36
211,9.854695163232,39
212,9.686125604107056,38
213,9.519873110996746,37
214,9.355913714539135,37
215,9.194223611249223,38
216,9.034779162943,37
217,8.877556896161465,40
218,8.722533501594674,41
219,8.569685833505782,41
220,8.418990909155072,42
221,8.270425908224,42
222,8.123968172239232,44
223,7.979595203996682,44
224,7.83728466698555,44
225,7.69701438481236,45
226,7.558762340625001,45
227,7.422506676536761,47
228,7.288225693050371,44
229,7.155897848482038,44
230,7.025501758385488,42
231,6.8970161949760005,42
232,6.770420086554449,39
233,6.645692516931338,38
234,6.522812724850845,38
235,6.401760103414856,39
236,6.282514199507,41
237,6.165054713216697,40
238,6.0493614972631855,39
239,5.935414556419574,39
240,5.823194046936864,40
241,5.712680275967999,38
242,5.6038537009919045,39
243,5.496694929237514,41
244,5.391184717107822,42
245,5.287303969603912,40
246,5.1850337397490005,41
247,5.084355228012472,42
248,4.985249781733922,40
249,4.8876988945471895,40
250,4.7916842058044,39
251,4.6971875,41
252,4.6041907061948,42
253,4.51267589744001,45
254,4.422625290201278,42
255,4.334021243782727,40
256,4.246846259751,40
257,4.1610829813592884,39
258,4.076714192971378,41
259,3.9937228194856855,37
260,3.912091925759296,36
261,3.831804716032,36
262,3.752844533350336,37
263,3.675194858991626,37
264,3.5988393118880135,37
265,3.5237616480505034,36
266,3.4499457599929997,38
267,3.3773756761563445,38
268,3.3060355603323544,37
269,3.2359097110878614,37
270,3.166982561188752,37
271,3.099238677024,37
272,3.032662758029712,37
273,2.9672396361131623,40
274,2.90295427507683,40
275,2.8397917700424395,41
276,2.777737346875,42
277,2.7167763616068403,44
278,2.65689429986165,43
279,2.5980767762785177,44
280,2.540309533935968,43
281,2.483578443776,43
282,2.4278695040281284,43
283,2.373168839633418,39
284,2.3194627016685256,40
285,2.2667374667697358,40
286,2.214979636557,38
287,2.1641758370579764,40
288,2.114312818132066,38
289,2.0653774528944537,39
290,2.0173567371401435,38
291,1.970237788768,39
292,1.9240078472047843,39
293,1.8786542728291944,41
294,1.8341645463959018,43
295,1.7905262684595917,41
296,1.747727158799,43
297,1.7057550558409524,45
298,1.6645979160844022,49
299,1.62424381352447,49
300,1.5846809390764798,48
301,1.5458976000000002,47
302,1.5078822193228805,47
303,1.4706233352652902,47
304,1.4341096006637577,45
305,1.3983297823952077,46
306,1.363272760801,45
307,1.3289275291109686,45
308,1.2952831928674582,45
309,1.262328969349366,43
310,1.2300541869961759,43
311,1.1984482848320002,43
312,1.1675008118896164,45
313,1.1372014266345063,45
314,1.1075398963888938,44
315,1.0785060967557838,44
316,1.050090011043,45
317,1.0222817296872244,45
318,0.9950714496780343,43
319,0.9684494739819418,42
320,0.9424062109664317,41
321,0.916932173824,40
322,0.8920179799961924,41
323,0.8676543505976423,40
324,0.8438321098401098,41
325,0.8205421844565198,41
326,0.7977756031250001,41
327,0.7755234958929204,40
328,0.7537770936009303,41
329,0.7325277273069979,41
330,0.7117668277104477,42
331,0.6914859245760001,42
332,0.6716766461578084,41
333,0.6523307186234983,41
334,0.6334399654782058,41
335,0.6149963069886157,39
336,0.5969917596070001,39
337,0.5794184353952564,39
338,0.5622685414489462,37
339,0.5455343793213338,35
340,0.5292083444474237,34
341,0.513282925568,32
342,0.49775070415366435,32
343,0.4826043538288743,30
344,0.4678366397959818,30
345,0.45344041825927167,30
346,0.4394086358490001,30
347,0.42573432904543235,30
348,0.4124106236028823,30
349,0.3994307339737498,29
350,0.3867879627325597,28
351,0.3744757,28
352,0.36248742286696034,28
353,0.3508166948185703,28
354,0.33945716515823776,27
355,0.3284025684316877,26
356,0.317646723851,24
357,0.30718353471864834,23
358,0.29700698785153823,23
359,0.2871111530050458,23
360,0.2774901822970557,23
361,0.268138309632,22
362,0.25904985012489634,21
363,0.25021919952538624,21
364,0.2416408336417738,20
365,0.2333093077650637,20
366,0.22521925609300003,20
367,0.21736539115410433,20
368,0.20974250323171426,20
369,0.2023454597880218,20
370,0.1951692048881117,18
371,0.188208758624,18
372,0.18145921653867234,17
373,0.17491574905012228,16
374,0.16857360087538978,14
375,0.1624280904545997,14
376,0.15647460937500002,14
377,0.15070862179500033,13
378,0.14512566386821024,13
379,0.13972134316747778,13
380,0.1344913381089277,13
381,0.129431397376,12
382,0.12453733934348832,12
383,0.11980505150157823,12
384,0.11523048987988577,12
385,0.11080967847149567,12
386,0.106538708657,12
387,0.10241373862853632,12
388,0.09843099281382624,12
389,0.09458676130021376,12
390,0.09087739925870368,12
391,0.087299326368,12
392,0.08384902623854432,12
393,0.08052304583655424,12
394,0.07731799490806177,12
395,0.07423054540295168,12
396,0.071257430899,12
397,0.06839544602591233,12
398,0.06564144588936224,12
399,0.06299234549502976,12
400,0.060445119172639686,10
401,0.05799680000000001,10
402,0.05564447922704032,8
403,0.05338530569985024,6
404,0.05121648528471777,6
405,0.04913528029216769,6
406,0.04713900890100001,6
407,0.04522504458232832,6
408,0.043390815523618245,6
409,0.041633804052725765,6
410,0.03995154606193568,6
411,0.038341630432,6
412,0.03680169845617632,6
413,0.03532944326426624,4
414,0.03392260924665376,4
415,0.032578991478343686,4
416,0.031296435143000005,4
417,0.030072834956984325,4
418,0.028906134593394243,4
419,0.02779432610610176,4
420,0.026735449353791678,4
421,0.025727591424000003,4
422,0.02476888605715232,4
423,0.02385751307060224,4
424,0.02299169778266976,4
425,0.02216971043667968,4
426,0.021389865625,4
427,0.020650521713080322,4
428,0.01995008026349024,4
429,0.01928698545995776,4
430,0.01865972353140768,4
431,0.018066822176000003,4
432,0.01750684998516832,4
433,0.01697841586765824,4
434,0.01648016847356576,4
435,0.016010795618375682,4
436,0.015569023707,4
437,0.01515361715781632,4
438,0.01476337782670624,4
439,0.01439714443109376,4
440,0.014053791973983681,4
441,0.013732231168,4
442,0.01343140785942432,4
443,0.01315030245223424,4
444,0.012887929332141761,4
445,0.01264333629063168,4
446,0.012415603949,4
447,0.012203845182392321,4
448,0.01200720454384224,4
449,0.011824857688309761,4
450,0.011656010796719681,4
451,0.0114999,4
452,0.01135579080312032,4
453,0.01122297750913024,4
454,0.01110078264319776,4
455,0.01098855637664768,4
456,0.010885675951,4
457,0.01079154510200832,4
458,0.01070559348369824,4
459,0.01062727609240576,4
460,0.01055607269081568,4
461,0.010491487232,4
462,0.01043304728345632,4
463,0.01038030345114624,4
464,0.01033282880353376,4
465,0.01029021829562368,4
466,0.010252088193000001,4
467,0.01021807549586432,4
468,0.01018783736307424,4
469,0.01016105053618176,4
470,0.01013741076347168,4
471,0.010116632224,4
472,0.01009844695163232,4
473,0.01008260425908224,4
474,0.01006887016194976,4
475,0.01005702680275968,4
476,0.010046871875,4
477,0.01003821804716032,4
478,0.01003089238677024,4
479,0.01002473578443776,4
480,0.01001960237788768,4
481,0.010015358976,4
482,0.01001188448284832,4
483,0.01000906932173824,4
484,0.01000681485924576,4
485,0.01000503282925568,4
486,0.010003644757,4
487,0.01000258138309632,4
488,0.010001782087586241,4
489,0.01000119431397376,4
490,0.01000077299326368,4
491,0.010000479968000001,4
492,0.01000028341630432,4
493,0.01000015727591424,4
494,0.01000008066822176,4
495,0.01000003732231168,4
496,0.010000014999,4
497,0.01000000491487232,4
498,0.01000000116632224,4
499,0.010000000153589761,4
500,0.01000000000479968,4
