Iteration,Temp,Cost
0,50,42
1,50.0,41
2,49.750549400349904,44
3,49.5020956047976,42
4,49.254635622933804,40
5,49.00816647033601,38
6,48.76268516856253,37
7,48.518188745146475,40
8,48.27467423358977,42
9,48.032138673357125,41
10,47.79057910987009,41
11,47.549992594501,42
12,47.310376184567005,40
13,47.07172694332409,39
14,46.83404193996101,41
15,46.59731824959338,42
16,46.36155295325759,43
17,46.12674313790488,42
18,45.8928858963953,41
19,45.65997832749169,43
20,45.42801753585376,42
21,45.197000632032,41
22,44.96692473246174,43
23,44.73778695945713,42
24,44.50958444120516,42
25,44.28231431175962,43
26,44.05597371103516,43
27,43.83055978480122,40
28,43.606069684676086,40
29,43.3825005681209,44
30,43.15984959843362,44
31,42.938113944743,45
32,42.71729078200269,43
33,42.49737729098514,44
34,42.278370658275655,44
35,42.060268076266354,44
36,41.84306674315022,44
37,41.62676386291506,46
38,41.41135664533754,47
39,41.19684230597715,48
40,40.983218066170245,50
41,40.770481153024,49
42,40.558628799410464,48
43,40.34765824396052,49
44,40.13756673105788,48
45,39.92835151083316,47
46,39.72000983915778,46
47,39.51253897763803,44
48,39.30593619360905,43
49,39.10019876012884,45
50,38.89532395597225,45
51,38.691309065625,42
52,38.48815137927765,44
53,38.285848192819635,47
54,38.08439680783326,47
55,37.88379453158765,45
56,37.684038677032845,44
57,37.48512656279372,44
58,37.28705551316402,45
59,37.08982285810037,47
60,36.89342593321624,46
61,36.697862079775994,44
62,36.50312864468886,46
63,36.30922298050292,45
64,36.11614244539917,47
65,35.92388440318542,45
66,35.73244622329041,46
67,35.54182528075772,44
68,35.35201895623985,47
69,35.16302463599214,46
70,34.974839711866814,47
71,34.787461581307,46
72,34.60088764734069,48
73,34.41511531857477,48
74,34.23014200918902,49
75,34.045965138930065,49
76,33.86258213310547,50
77,33.67999042257765,51
78,33.49818744375794,51
79,33.317170638600544,51
80,33.13693745459656,48
81,32.957485344768,48
82,32.77881176766174,48
83,32.600914187343584,46
84,32.423790073392205,47
85,32.24743690089319,46
86,32.07185215043303,47
87,31.897033308093103,46
88,31.722977865443696,44
89,31.549683319537994,41
90,31.3771471729061,40
91,31.205366933549005,38
92,31.03434011493262,38
93,30.864064235981758,38
94,30.69453682107414,38
95,30.525755400034406,38
96,30.357717508128097,38
97,30.19042068605567,40
98,30.023862479946505,38
99,29.858040441352884,41
100,29.69295212724401,43
101,29.5285951,43
102,29.36496692740591,42
103,29.202065182645683,44
104,29.039887444296212,44
105,28.878431296321295,43
106,28.71769432806566,45
107,28.557674134248963,43
108,28.39836831495978,44
109,28.239774475649607,45
110,28.081890227126898,43
111,27.924713185551,42
112,27.768240972426216,42
113,27.61247121459577,44
114,27.45740154423582,43
115,27.30302959884946,44
116,27.149353021260723,44
117,26.99636945960857,42
118,26.844076567340903,43
119,26.69247200320858,45
120,26.541553431259366,46
121,26.391318520832,46
122,26.24176494655015,46
123,26.092890388316416,44
124,25.94469253130637,46
125,25.79716906596251,46
126,25.650317687988284,48
127,25.504136098342098,50
128,25.358622003231297,51
129,25.213773114106186,51
130,25.069587147654016,49
131,24.926061825793003,47
132,24.783194875666297,47
133,24.640984029636027,47
134,24.499427025277264,48
135,24.358521605372037,48
136,24.218265517903347,49
137,24.078656516049143,48
138,23.939692358176348,49
139,23.801370807834836,49
140,23.66368963375145,49
141,23.526646609824002,51
142,23.39023951511527,52
143,23.254466133846993,50
144,23.11932425539389,49
145,22.984811674277644,48
146,22.85092619016091,46
147,22.71766560784131,47
148,22.585027737245458,49
149,22.45301039342292,50
150,22.32161139654026,46
151,22.190828571875002,47
152,22.06065974980966,49
153,21.93110276582572,48
154,21.802155460497662,49
155,21.673815679486932,48
156,21.54608127353597,51
157,21.418950098462197,49
158,21.292420015152025,48
159,21.166488889554852,48
160,21.04115459267705,46
161,20.916415000576002,47
162,20.79226799435407,49
163,20.66871146015261,50
164,20.545743289145975,50
165,20.4233613775355,49
166,20.301563626543533,49
167,20.18034794240741,48
168,20.059712236373457,47
169,19.939654424691017,47
170,19.82017242860642,47
171,19.701264174357004,46
172,19.582927593165103,47
173,19.46516062123206,46
174,19.34796119973222,48
175,19.23132727480695,48
176,19.115256797558597,45
177,18.999747724044536,48
178,18.88479801527115,47
179,18.770405637187828,46
180,18.656568560680974,46
181,18.543284761568,44
182,18.430552220591352,43
183,18.318368923412464,43
184,18.20673286060581,45
185,18.095642027652875,45
186,17.985094424936158,44
187,17.875088057733183,44
188,17.7656209362105,43
189,17.656691075417672,43
190,17.5482964952813,41
191,17.440435220599003,42
192,17.333105281033422,43
193,17.226304711106234,44
194,17.12003155019214,48
195,17.014283842512885,45
196,16.90905963713122,47
197,16.804356987944953,48
198,16.70017395368091,48
199,16.596508597888963,48
200,16.493358988936013,47
201,16.390723200000004,49
202,16.288599309063912,50
203,16.186985398909762,50
204,16.085879557112612,50
205,15.985279876034571,52
206,15.88518445281878,50
207,15.785591389383438,49
208,15.68649879241578,46
209,15.587904773366088,45
210,15.4898074484417,43
211,15.392204938601001,42
212,15.295095369547422,44
213,15.198476871723448,43
214,15.102347580304624,44
215,15.006705635193539,44
216,14.911549181013845,44
217,14.816876367104246,45
218,14.72268534751251,47
219,14.628974280989455,49
220,14.535741330982972,48
221,14.442984665632,47
222,14.350702457760553,45
223,14.258892884871695,46
224,14.167554129141573,48
225,14.076684377413388,46
226,13.986281821191408,44
227,13.896344656634973,45
228,13.806871084552501,46
229,13.717859310395463,44
230,13.629307544252422,42
231,13.541214000843,44
232,13.453576899511901,44
233,13.366394464222905,46
234,13.279664923552865,48
235,13.193386510685714,47
236,13.10755746340647,47
237,13.022176024095222,49
238,12.937240439721151,47
239,12.852748961836511,47
240,12.768699846570652,46
241,12.685091354624001,48
242,12.601921751262072,45
243,12.519189306309473,46
244,12.436892294143894,45
245,12.355028993690123,44
246,12.273597688414032,42
247,12.19259666631659,42
248,12.11202421992786,45
249,12.031878646301,46
250,11.952158247006263,44
251,11.872861328125,45
252,11.793986200243664,47
253,11.715531178447801,48
254,11.637494582316066,49
255,11.559874735914212,47
256,11.482669967789095,49
257,11.405878610962679,48
258,11.329499002926031,47
259,11.25352948563333,48
260,11.177968405495854,47
261,11.102814113376,43
262,11.028064964581272,44
263,10.953719318858289,43
264,10.879775540386776,42
265,10.806231997773578,41
266,10.733087064046657,40
267,10.660339116649086,40
268,10.58798653743306,41
269,10.516027712653896,44
270,10.444461032964023,43
271,10.373284893407,44
272,10.302497693411503,45
273,10.232097836785337,44
274,10.162083731709426,40
275,10.092453790731826,42
276,10.02320643076172,43
277,9.954340073063413,43
278,9.885853143250351,41
279,9.817744071279105,42
280,9.750011291443373,43
281,9.682653242368,43
282,9.615668367002954,46
283,9.549055112617344,45
284,9.482811930793416,46
285,9.416937277420555,46
286,9.351429612689282,47
