Iteration,Temp,Cost
0,50,45
1,50.0,45
2,49.750549400349904,46
3,49.5020956047976,46
4,49.254635622933804,45
5,49.00816647033601,46
6,48.76268516856253,46
7,48.518188745146475,46
8,48.27467423358977,45
9,48.032138673357125,43
10,47.79057910987009,42
11,47.549992594501,43
12,47.310376184567005,40
13,47.07172694332409,40
14,46.83404193996101,40
15,46.59731824959338,41
16,46.36155295325759,40
17,46.12674313790488,40
18,45.8928858963953,39
19,45.65997832749169,39
20,45.42801753585376,40
21,45.197000632032,41
22,44.96692473246174,43
23,44.73778695945713,44
24,44.50958444120516,43
25,44.28231431175962,43
26,44.05597371103516,41
27,43.83055978480122,40
28,43.606069684676086,41
29,43.3825005681209,37
30,43.15984959843362,37
31,42.938113944743,39
32,42.71729078200269,40
33,42.49737729098514,41
34,42.278370658275655,41
35,42.060268076266354,42
36,41.84306674315022,42
37,41.62676386291506,41
38,41.41135664533754,41
39,41.19684230597715,42
40,40.983218066170245,43
41,40.770481153024,42
42,40.558628799410464,43
43,40.34765824396052,42
44,40.13756673105788,42
45,39.92835151083316,40
46,39.72000983915778,40
47,39.51253897763803,42
48,39.30593619360905,44
49,39.10019876012884,44
50,38.89532395597225,45
51,38.691309065625,45
52,38.48815137927765,43
53,38.285848192819635,43
54,38.08439680783326,44
55,37.88379453158765,45
56,37.684038677032845,45
57,37.48512656279372,43
58,37.28705551316402,43
59,37.08982285810037,43
60,36.89342593321624,43
61,36.697862079775994,43
62,36.50312864468886,44
63,36.30922298050292,44
64,36.11614244539917,44
65,35.92388440318542,44
66,35.73244622329041,43
67,35.54182528075772,44
68,35.35201895623985,44
69,35.16302463599214,42
70,34.974839711866814,43
71,34.787461581307,45
72,34.60088764734069,46
73,34.41511531857477,44
74,34.23014200918902,43
75,34.045965138930065,45
76,33.86258213310547,44
77,33.67999042257765,44
78,33.49818744375794,45
79,33.317170638600544,45
80,33.13693745459656,45
81,32.957485344768,45
82,32.77881176766174,46
83,32.600914187343584,46
84,32.423790073392205,47
85,32.24743690089319,44
86,32.07185215043303,45
87,31.897033308093103,44
88,31.722977865443696,44
89,31.549683319537994,45
90,31.3771471729061,43
91,31.205366933549005,44
92,31.03434011493262,46
93,30.864064235981758,45
94,30.69453682107414,45
95,30.525755400034406,44
96,30.357717508128097,43
97,30.19042068605567,45
98,30.023862479946505,45
99,29.858040441352884,46
100,29.69295212724401,43
101,29.5285951,42
102,29.36496692740591,42
103,29.202065182645683,43
104,29.039887444296212,44
105,28.878431296321295,44
106,28.71769432806566,46
107,28.557674134248963,46
108,28.39836831495978,47
109,28.239774475649607,48
110,28.081890227126898,48
111,27.924713185551,49
112,27.768240972426216,48
113,27.61247121459577,48
114,27.45740154423582,50
115,27.30302959884946,49
116,27.149353021260723,51
117,26.99636945960857,50
118,26.844076567340903,48
119,26.69247200320858,46
120,26.541553431259366,46
121,26.391318520832,46
122,26.24176494655015,46
123,26.092890388316416,47
124,25.94469253130637,46
125,25.79716906596251,46
126,25.650317687988284,44
127,25.504136098342098,44
128,25.358622003231297,46
129,25.213773114106186,45
130,25.069587147654016,44
131,24.926061825793003,43
132,24.783194875666297,44
133,24.640984029636027,44
134,24.499427025277264,46
135,24.358521605372037,47
136,24.218265517903347,47
137,24.078656516049143,45
138,23.939692358176348,45
139,23.801370807834836,44
140,23.66368963375145,44
141,23.526646609824002,43
142,23.39023951511527,44
143,23.254466133846993,43
144,23.11932425539389,41
145,22.984811674277644,43
146,22.85092619016091,43
147,22.71766560784131,43
148,22.585027737245458,42
149,22.45301039342292,42
150,22.32161139654026,42
151,22.190828571875002,41
152,22.06065974980966,39
153,21.93110276582572,37
154,21.802155460497662,37
155,21.673815679486932,38
156,21.54608127353597,38
157,21.418950098462197,40
158,21.292420015152025,41
159,21.166488889554852,43
160,21.04115459267705,42
161,20.916415000576002,42
162,20.79226799435407,42
163,20.66871146015261,43
164,20.545743289145975,42
165,20.4233613775355,42
166,20.301563626543533,42
167,20.18034794240741,41
168,20.059712236373457,39
169,19.939654424691017,36
170,19.82017242860642,37
171,19.701264174357004,39
172,19.582927593165103,39
173,19.46516062123206,38
174,19.34796119973222,40
175,19.23132727480695,41
176,19.115256797558597,41
177,18.999747724044536,38
178,18.88479801527115,41
179,18.770405637187828,40
180,18.656568560680974,40
181,18.543284761568,41
182,18.430552220591352,40
183,18.318368923412464,41
184,18.20673286060581,40
185,18.095642027652875,40
